2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:24:03,208 [26] INFO  DBServer - 方位------2--摸--17
2017-07-20 09:24:05,657 [26] INFO  DBServer - 方位------1--碰--6
2017-07-20 09:24:09,043 [25] INFO  DBServer - 方位------2--碰--3
2017-07-20 09:24:11,258 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:11,258 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:24:11,258 [26] INFO  DBServer - 方位------2--出--5
2017-07-20 09:24:11,258 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:24:11,258 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:24:12,865 [20] INFO  DBServer - 方位------1--摸--18
2017-07-20 09:24:14,362 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:14,362 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:24:14,362 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:24:14,362 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:24:14,362 [21] INFO  DBServer - 方位------1--出--18
2017-07-20 09:24:14,393 [26] INFO  DBServer - 方位------2--摸--25
2017-07-20 09:24:16,000 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:16,000 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:24:16,000 [21] INFO  DBServer - 方位------2--出--25
2017-07-20 09:24:16,000 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:24:16,000 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:24:17,810 [26] INFO  DBServer - 方位------1--摸--3
2017-07-20 09:24:20,680 [25] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:20,680 [25] INFO  DBServer - 方位------1--发送-- 3009
